group	fill	colour	clickSelects
1	#FFFFFF	#D3D3D3	5
4	#FFFFFF	#D3D3D3	4
5	#FFFFFF	#D3D3D3	4
6	#FFFFFF	#D3D3D3	4
7	#FFFFFF	#D3D3D3	4
8	#FFFFFF	#D3D3D3	4
9	#FFFFFF	#D3D3D3	4
10	#FFFFFF	#D3D3D3	4
11	#FFFFFF	#D3D3D3	4
12	#FFFFFF	#D3D3D3	4
13	#FFFFFF	#D3D3D3	4
15	#FFFFFF	#D3D3D3	4
16	#FFFFFF	#D3D3D3	4
17	#FFFFFF	#D3D3D3	4
18	#FFFFFF	#D3D3D3	132
19	#FFFFFF	#D3D3D3	132
20	#FFFFFF	#D3D3D3	148
21	#FFFFFF	#D3D3D3	148
22	#FFFFFF	#D3D3D3	148
23	#FFFFFF	#D3D3D3	148
24	#FFFFFF	#D3D3D3	148
26	#FFFFFF	#D3D3D3	148
27	#FFFFFF	#D3D3D3	148
28	#FFFFFF	#D3D3D3	148
29	#FFFFFF	#D3D3D3	59
30	#FFFFFF	#D3D3D3	59
31	#FFFFFF	#D3D3D3	59
32	#FFFFFF	#D3D3D3	12
33	#FFFFFF	#D3D3D3	12
34	#FFFFFF	#D3D3D3	12
35	#FFFFFF	#D3D3D3	12
36	#FFFFFF	#D3D3D3	138
37	#FFFFFF	#D3D3D3	12
38	#FFFFFF	#D3D3D3	12
39	#FFFFFF	#D3D3D3	12
40	#FFFFFF	#D3D3D3	12
41	#FFFFFF	#D3D3D3	12
42	#FFFFFF	#D3D3D3	12
43	#FFFFFF	#D3D3D3	12
44	#FFFFFF	#D3D3D3	12
45	#FFFFFF	#D3D3D3	12
46	#FFFFFF	#D3D3D3	5
47	#FFFFFF	#D3D3D3	186
48	#FFFFFF	#D3D3D3	5
49	#FFFFFF	#D3D3D3	5
50	#FFFFFF	#D3D3D3	4
54	#FFFFFF	#D3D3D3	4
55	#FFFFFF	#D3D3D3	4
56	#FFFFFF	#D3D3D3	4
57	#FFFFFF	#D3D3D3	4
58	#FFFFFF	#D3D3D3	4
59	#FFFFFF	#D3D3D3	4
60	#FFFFFF	#D3D3D3	4
61	#FFFFFF	#D3D3D3	4
62	#FFFFFF	#D3D3D3	4
63	#FFFFFF	#D3D3D3	4
65	#FFFFFF	#D3D3D3	4
66	#FFFFFF	#D3D3D3	4
67	#FFFFFF	#D3D3D3	4
68	#FFFFFF	#D3D3D3	4
69	#FFFFFF	#D3D3D3	132
70	#FFFFFF	#D3D3D3	132
71	#FFFFFF	#D3D3D3	148
72	#FFFFFF	#D3D3D3	148
73	#FFFFFF	#D3D3D3	148
74	#FFFFFF	#D3D3D3	148
76	#FFFFFF	#D3D3D3	148
77	#FFFFFF	#D3D3D3	148
78	#FFFFFF	#D3D3D3	148
79	#FFFFFF	#D3D3D3	59
80	#FFFFFF	#D3D3D3	59
81	#FFFFFF	#D3D3D3	59
82	#FFFFFF	#D3D3D3	59
83	#FFFFFF	#D3D3D3	12
84	#FFFFFF	#D3D3D3	12
85	#FFFFFF	#D3D3D3	12
86	#FFFFFF	#D3D3D3	138
87	#FFFFFF	#D3D3D3	12
88	#FFFFFF	#D3D3D3	12
89	#FFFFFF	#D3D3D3	12
90	#FFFFFF	#D3D3D3	12
91	#FFFFFF	#D3D3D3	12
92	#FFFFFF	#D3D3D3	12
93	#FFFFFF	#D3D3D3	12
94	#FFFFFF	#D3D3D3	12
95	#FFFFFF	#D3D3D3	12
97	#FFFFFF	#D3D3D3	5
98	#FFFFFF	#D3D3D3	186
99	#FFFFFF	#D3D3D3	5
100	#FFFFFF	#D3D3D3	5
101	#FFFFFF	#D3D3D3	4
105	#FFFFFF	#D3D3D3	4
106	#FFFFFF	#D3D3D3	4
107	#FFFFFF	#D3D3D3	4
108	#FFFFFF	#D3D3D3	4
