group	label	showSelected1
1	Cluster 4: 794/1395 pixels shown, logFC -1.2 to 1.0, log10(p) 0.0 to 4.4	4
1	Cluster 5: 68/1246 pixels shown, logFC -4.9 to 5.1, log10(p) 0.0 to 3.8	5
1	Cluster 12: 1509/4961 pixels shown, logFC -1.2 to 1.8, log10(p) 0.0 to 4.3	12
1	Cluster 58: 10/249 pixels shown, logFC -1.0 to 0.7, log10(p) 0.0 to 2.5	58
1	Cluster 59: 1741/1800 pixels shown, logFC -1.0 to 1.1, log10(p) 0.0 to 2.9	59
1	Cluster 81: 31/479 pixels shown, logFC -0.9 to 0.8, log10(p) 0.0 to 2.5	81
1	Cluster 104: 109/759 pixels shown, logFC -1.1 to 1.0, log10(p) 0.0 to 2.1	104
1	Cluster 132: 148/456 pixels shown, logFC -0.8 to 0.9, log10(p) 0.0 to 2.4	132
1	Cluster 138: 17/158 pixels shown, logFC -4.2 to 3.4, log10(p) 0.1 to 1.7	138
1	Cluster 148: 143/667 pixels shown, logFC -2.7 to 1.5, log10(p) 0.0 to 2.7	148
1	Cluster 186: 52/77 pixels shown, logFC -1.1 to 0.9, log10(p) 0.0 to 2.9	186
1	Cluster 199: 140/140 pixels shown, logFC -0.9 to 0.7, log10(p) 0.0 to 1.7	199
1	Cluster 204: 10/56 pixels shown, logFC -1.5 to 1.3, log10(p) 0.0 to 1.6	204
1	Cluster 265: 39/66 pixels shown, logFC -1.6 to 1.1, log10(p) 0.0 to 1.7	265
1	Cluster 266: 64/64 pixels shown, logFC -0.9 to 0.8, log10(p) 0.0 to 1.8	266
1	Cluster 325: 31/32 pixels shown, logFC -5.0 to 2.4, log10(p) 0.0 to 2.7	325
