group	fill	colour	clickSelects
1	#FFFFFF	#D3D3D3	26
2	#FFFFFF	#D3D3D3	298
3	#FFFFFF	#D3D3D3	298
4	#FFFFFF	#D3D3D3	298
5	#FFFFFF	#D3D3D3	298
6	#FFFFFF	#D3D3D3	298
7	#FFFFFF	#D3D3D3	236
8	#FFFFFF	#D3D3D3	236
9	#FFFFFF	#D3D3D3	236
10	#FFFFFF	#D3D3D3	236
11	#FFFFFF	#D3D3D3	236
12	#FFFFFF	#D3D3D3	10
13	#FFFFFF	#D3D3D3	10
14	#FFFFFF	#D3D3D3	26
15	#FFFFFF	#D3D3D3	236
16	#FFFFFF	#D3D3D3	236
17	#FFFFFF	#D3D3D3	236
18	#FFFFFF	#D3D3D3	10
19	#FFFFFF	#D3D3D3	10
20	#FFFFFF	#D3D3D3	10
21	#FFFFFF	#D3D3D3	10
22	#FFFFFF	#D3D3D3	10
23	#FFFFFF	#D3D3D3	158
24	#FFFFFF	#D3D3D3	10
25	#FFFFFF	#D3D3D3	298
26	#FFFFFF	#D3D3D3	10
27	#FFFFFF	#D3D3D3	10
28	#FFFFFF	#D3D3D3	17
29	#FFFFFF	#D3D3D3	17
30	#FFFFFF	#D3D3D3	17
31	#FFFFFF	#D3D3D3	17
32	#FFFFFF	#D3D3D3	17
33	#FFFFFF	#D3D3D3	17
34	#FFFFFF	#D3D3D3	10
35	#FFFFFF	#D3D3D3	10
36	#FFFFFF	#D3D3D3	298
37	#FFFFFF	#D3D3D3	10
38	#FFFFFF	#D3D3D3	10
39	#FFFFFF	#D3D3D3	10
40	#FFFFFF	#D3D3D3	10
41	#FFFFFF	#D3D3D3	10
42	#FFFFFF	#D3D3D3	10
43	#FFFFFF	#D3D3D3	10
44	#FFFFFF	#D3D3D3	10
45	#FFFFFF	#D3D3D3	10
46	#FFFFFF	#D3D3D3	298
47	#FFFFFF	#D3D3D3	298
48	#FFFFFF	#D3D3D3	298
49	#FFFFFF	#D3D3D3	298
50	#FFFFFF	#D3D3D3	298
52	#FFFFFF	#D3D3D3	26
53	#FFFFFF	#D3D3D3	298
54	#FFFFFF	#D3D3D3	298
