group	label	showSelected1
1	Cluster 5: 199/1246 pixels shown, logFC -4.9 to 5.1, log10(p) 0.0 to 3.8	5
1	Cluster 9: 136/6024 pixels shown, logFC -1.8 to 2.0, log10(p) 0.0 to 4.3	9
1	Cluster 48: 24/287 pixels shown, logFC -1.5 to 1.4, log10(p) 0.0 to 3.3	48
1	Cluster 65: 1/2587 pixels shown, logFC -0.9 to 0.9, log10(p) 0.0 to 3.4	65
1	Cluster 74: 299/2291 pixels shown, logFC -1.2 to 1.0, log10(p) 0.0 to 3.5	74
1	Cluster 77: 15/231 pixels shown, logFC -0.7 to 1.3, log10(p) 0.0 to 2.7	77
1	Cluster 136: 48/74 pixels shown, logFC -0.5 to 0.6, log10(p) 0.0 to 1.1	136
1	Cluster 138: 29/158 pixels shown, logFC -4.2 to 3.4, log10(p) 0.1 to 1.7	138
1	Cluster 169: 5/69 pixels shown, logFC -1.7 to 1.9, log10(p) 0.0 to 1.9	169
1	Cluster 171: 11/53 pixels shown, logFC -1.1 to 1.0, log10(p) 0.0 to 2.5	171
